Season,Theme,Artist,Song Title,Link,Author,Author ID,Submission Timestamp
Season 1,Introduction,Lady Gaga,Bad Romance,https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn?si=96580b6d9d694100,taka_tv,772470560067813396,2023-02-06 22:23:58.366000+00:00
Season 1,Introduction,Björk,Army Of Me,https://open.spotify.com/track/5zRuPOBoe38AjACFMsxkof?si=_P4JotE-RvuqRtm9Vw-E3A,fuls,734916292972118096,2023-02-06 22:28:26.542000+00:00
Season 1,Introduction,Mitski,Townie,https://youtu.be/bAX4sckx5l0,xoxnataiie,531280295564148737,2023-02-06 22:36:56.542000+00:00
Season 1,Introduction,Shakira,Waka Waka,https://youtu.be/dzsuE5ugxf4,Deleted User,456226577798135808,2023-02-06 22:42:31.286000+00:00
Season 1,Introduction,Selena Gomez,Revival,https://open.spotify.com/track/7oIGPzZ1TGlFbdG4nDI3uo?si=abac9810da1044c9,lexiluvs,290119094429024257,2023-02-06 22:50:26.751000+00:00
Season 1,Introduction,Icon For Hire,Make A Move,https://youtu.be/e_S9VvJM1PI,Deleted User,456226577798135808,2023-02-06 23:00:02.747000+00:00
Season 1,Introduction,Ayesha Erotica,Literal Legend,https://soundcloud.com/ayeshaeroticaofficial/literal-legend,Deleted User,456226577798135808,2023-02-06 23:37:59.903000+00:00
Season 1,Introduction,Lizzo,Soulmate,https://open.spotify.com/track/5Ye1X0GVHGe9RJ5FhBpOIw,Deleted User,456226577798135808,2023-02-06 23:56:44.339000+00:00
Season 1,Introduction,Avril Lavigne,Nobody's Home,https://youtu.be/NGFSNE18Ywc,cutedulce,403622292556349482,2023-02-06 23:57:41.600000+00:00
Season 1,Introduction,Taylor Swift,Death By A Thousand Cuts,https://open.spotify.com/track/2dgFqt3w9xIQRjhPtwNk3D?si=b938a12cf95f4dfe,aerohannah,701491197793009704,2023-02-07 00:25:52.086000+00:00
Season 1,Introduction,SZA,Drew Barrymore,https://open.spotify.com/track/06u5LrUpbosQlQ1QJFhPpG?si=985409e983e64329,Deleted User,456226577798135808,2023-02-07 00:35:04.342000+00:00
Season 1,Introduction,Ariana Grande,God is a woman,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C?si=c87b02910dab4264,heartsjen,623302888269152266,2023-02-07 01:02:25.579000+00:00
Season 1,Introduction,Rihanna,Man Down,https://open.spotify.com/track/454h9zAIuTe1eJyw9iTnj4?si=LhKG6JyMT1Wg924AT_Ri-A&context=spotify%3Asearch%3Aman%2Bdown,evecream,593560126611259412,2023-02-07 01:50:35.361000+00:00
Season 1,Introduction,Nicki Minaj,Did It On’em,https://open.spotify.com/track/6Slt6WiWnriaqCb8xXb2ZT?si=_A9YNgcuR8-hCywhN4dRAQ,kevbye,780525980128116747,2023-02-07 01:59:17.827000+00:00
Season 1,Introduction,MARINA,Man's World,https://open.spotify.com/track/6qXM63MqfsATteIuCVMXvu?si=f9bf63e3469d451c,gypsysroseblanchard,490731705792200715,2023-02-07 02:04:26.765000+00:00
Season 1,Introduction,Dua Lipa,Love Again,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB?si=9d150ab55fca4a52,awnes,106913395608961024,2023-02-07 04:42:20.039000+00:00
Season 1,Introduction,Dreamcatcher,Chase Me,https://www.youtube.com/watch?v=zihoyz0u_cs,blueythesharkie,495635811040100354,2023-02-07 05:32:08.221000+00:00
Season 1,Introduction,Mariah Carey,Always Be My Baby,https://open.spotify.com/track/2aBxt229cbLDOvtL7Xbb9x?si=f7fa02a879984d73,urmusicluvr,533947605684584448,2023-02-07 06:37:25.531000+00:00
Season 1,Introduction,Arca,Broke Up,https://youtu.be/AiQ-snNAyAs,lailauchis,983146593198952550,2023-02-07 14:11:49.043000+00:00
Season 1,Introduction,Lana Del Rey,National Anthem,https://open.spotify.com/track/5JyDveG5JnK2PqEXtETUp1?si=9yY9rmwtS8qAw1QivDhv8Q,saevya,533637029334876161,2023-02-07 14:42:01.428000+00:00
Season 1,Introduction,Melanie Martinez,Dollhouse,https://open.spotify.com/track/6wNeKPXF0RDKyvfKfri5hf?si=c23d56317d42482e,empresscandiepoison,727907165867868172,2023-02-07 15:35:45.374000+00:00
Season 1,Debut,Doja Cat,Need to Know,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi?si=156wUrimTsK5TzYTRRhlpw,tommy_03,367750138074103839,2023-02-07 19:28:14.841000+00:00
Season 1,Debut,Britney Spears,Womanizer,https://open.spotify.com/track/4fixebDZAVToLbUCuEloa2,orebella,975382035390689320,2023-02-07 22:18:37.721000+00:00
Season 1,Debut,Lady Gaga,Just Dance,https://open.spotify.com/track/2x7MyWybabEz6Y6wvHuwGE?si=3ba873490292454c,taka_tv,772470560067813396,2023-02-08 00:42:59.249000+00:00
Season 1,Debut,Taylor Swift,Our Song,https://open.spotify.com/track/15DeqWWQB4dcEWzJg15VrN?si=c353803e27fd4f76,aerohannah,701491197793009704,2023-02-08 00:49:41.001000+00:00
Season 1,Debut,Mitski,Liquid Smooth,https://youtu.be/Bfurc6KcMwk,xoxnataiie,531280295564148737,2023-02-08 00:56:27.345000+00:00
Season 1,Debut,Lana Del Rey,Radio,https://open.spotify.com/track/3taCbWWTilb7eNMsAzOBq4?si=024738bcc31b470b,saevya,533637029334876161,2023-02-08 00:56:57.814000+00:00
Season 1,Debut,Ariana Grande,Honeymoon Avenue,https://open.spotify.com/track/5SmXEPnevlRjBPWBG7oKIi?si=43ef89cd05db4d4a,heartsjen,623302888269152266,2023-02-08 00:58:14.169000+00:00
Season 1,Debut,Björk,Human Behaviour,https://open.spotify.com/track/6Kz3o55LxMA11GbvFXHFtX?si=X6fDrNbZTLmhQSPYFTwIVA,fuls,734916292972118096,2023-02-08 00:58:36.810000+00:00
Season 1,Debut,MARINA,Oh No!,https://open.spotify.com/track/4umN41ggyywUcvMbZxhcHR?si=b8182b6a5aa44292,gypsysroseblanchard,490731705792200715,2023-02-08 01:06:46.956000+00:00
Season 1,Debut,SZA,The Weekend,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57?si=5996481b6d4a439a,Deleted User,456226577798135808,2023-02-08 01:16:42.917000+00:00
Season 1,Debut,Shakira,Magic,https://youtu.be/tqwnOUyMKis,Deleted User,456226577798135808,2023-02-08 01:29:00.119000+00:00
Season 1,Debut,Ayesha Erotica,Cadillacs,https://soundcloud.com/ayeshaeroticaofficial/cadillacs,Deleted User,456226577798135808,2023-02-08 01:33:25.334000+00:00
Season 1,Debut,Melanie Martinez,Carousel,https://open.spotify.com/track/5nHTLEJ10zaqdnKqLriah4?si=eb6c0fda337a475c,empresscandiepoison,727907165867868172,2023-02-08 02:03:26.890000+00:00
Season 1,Debut,Icon For Hire,The Grey,https://youtu.be/L-zCKPMtkJo,Deleted User,456226577798135808,2023-02-08 02:06:12.217000+00:00
Season 1,Debut,Selena Gomez & The Scene,Naturally,https://open.spotify.com/track/1YaVmBh7EAeR54FIjuFcb5?si=a69f5b7e70e2483b,lexiluvs,290119094429024257,2023-02-08 02:24:12.162000+00:00
Season 1,Debut,Lizzo,Batches & Cookies,https://www.youtube.com/watch?v=MZ4JGye4dQU,blueythesharkie,495635811040100354,2023-02-08 05:44:57.906000+00:00
Season 1,Debut,Nicki Minaj,Your Love,https://open.spotify.com/track/1w6kG4Rc29m5EherbvpkF5?si=nqA5OPo6TrKSckfz5GSzeQ,kevbye,780525980128116747,2023-02-08 13:50:47.034000+00:00
Season 1,Debut,Rihanna,Willing To Wait,https://open.spotify.com/track/5b41vHKBfpyEbmkJu6wtlH?si=UCzX7f-lQUi7MSpcGOrrvg,evecream,593560126611259412,2023-02-08 14:02:06.968000+00:00
Season 1,Debut,Mariah Carey,Vision of Love,https://open.spotify.com/track/0gLQ6jhJsyYfl7PrD1RZ7X?si=hJVURkwWQG2QnykFcx8FpA,urmusicluvr,533947605684584448,2023-02-08 14:44:53.284000+00:00
Season 1,Debut,Avril Lavigne,Losing Grip,https://www.youtube.com/watch?v=LOcKckBLouM,cutedulce,403622292556349482,2023-02-08 16:46:39.829000+00:00
Season 1,Debut,Dua Lipa,Be the One,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol?si=2ea9803c630b4298,awnes,106913395608961024,2023-02-08 18:16:15.525000+00:00
Season 1,Debut,Doja Cat,Casual,https://open.spotify.com/track/2tT9weSQUFDWsVgHBYz3G6?si=ZN4bkor9QZqrt06lDPJuQQ,tommy_03,367750138074103839,2023-02-08 18:19:04.454000+00:00
Season 1,Debut,Lizzo,Batches & Cookies,https://open.spotify.com/track/4af84XiEdO0Ljf549Ym0LB,Deleted User,456226577798135808,2023-02-08 20:20:30.948000+00:00
Season 1,Color Association,Mitski,Drunk Walk Home,https://youtu.be/_YTPuHVlGXY,xoxnataiie,531280295564148737,2023-02-08 23:30:24.183000+00:00
Season 1,Color Association,Ayesha Erotica,Vacation Bible School,https://open.spotify.com/track/7L4xmgKCslfNqyA3uMkuEu?si=N3vfD91NTGyg_4vb2hlOjg,Deleted User,456226577798135808,2023-02-08 23:47:09.220000+00:00
Season 1,Color Association,Shakira,"Whenever, Wherever",https://youtu.be/weRHyjj34ZE,Deleted User,456226577798135808,2023-02-09 00:03:35.115000+00:00
Season 1,Color Association,Avril Lavigne,When You're Gone,https://youtu.be/0G3_kG5FFfQ,cutedulce,403622292556349482,2023-02-09 00:08:04.343000+00:00
Season 1,Color Association,SZA,Garden (Say It Like Dat),https://open.spotify.com/track/19woxaSpjOefa2JnAOoqW5?si=2a759d2220414c14,Deleted User,456226577798135808,2023-02-09 00:12:10.957000+00:00
Season 1,Color Association,Icon For Hire,Only A Memory,https://youtu.be/lUJrf2ccvzY,Deleted User,456226577798135808,2023-02-09 01:44:32.495000+00:00
Season 1,Color Association,MARINA,Teen Idle,https://open.spotify.com/track/5B8N5rPOmTVVGpuBMK2Vby?si=546c67cb6f8e49c9,gypsysroseblanchard,490731705792200715,2023-02-09 02:15:36.823000+00:00
Season 1,Color Association,Rihanna,Breakin' Dishes,https://open.spotify.com/track/46aZJc0z1HHHSFxaIRxYSP?si=6QI44mQCRSGDSOMGyLBQJg,evecream,593560126611259412,2023-02-09 02:52:37.239000+00:00
Season 1,Color Association,Dreamcatcher,Some Love,https://www.youtube.com/watch?v=hGc0rZRSdKs,blueythesharkie,495635811040100354,2023-02-09 03:49:20.214000+00:00
Season 1,Color Association,Taylor Swift,Getaway Car,https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW?si=iN2S5wD4QWCd2UW-eI-E5Q,aerohannah,701491197793009704,2023-02-09 03:50:49.515000+00:00
Season 1,Color Association,Nicki Minaj,Yikes,https://open.spotify.com/track/75dLEqanQTupF3dtP9exT5?si=kKOgVywcSVCisY4HO4-q9A,kevbye,780525980128116747,2023-02-09 03:51:09.423000+00:00
Season 1,Color Association,Ariana Grande,34+35,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF?si=30f6e2fee4ef4f45,heartsjen,623302888269152266,2023-02-09 04:52:34.384000+00:00
Season 1,Color Association,Lady Gaga,Telephone,https://open.spotify.com/track/7rl7ao5pb9BhvAzPdWStxi?si=0cfc6e2c9ac34dc4,taka_tv,772470560067813396,2023-02-09 13:06:15.845000+00:00
Season 1,Color Association,Björk,Hidden Place,https://open.spotify.com/track/4c6LgotpKGB791EsNeu9gr?si=JeGvt_KBRMutPbemBSBD0g,fuls,734916292972118096,2023-02-09 16:45:25.047000+00:00
Season 1,Color Association,Dua Lipa,Physical,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW?si=4fea64bd8c6c49ac,awnes,106913395608961024,2023-02-09 16:45:49.218000+00:00
Season 1,Color Association,Lana Del Rey,Love song,https://open.spotify.com/track/5tyMJlMqaggzvuX7TtlrTe?si=l3tFnFC2TN6fAFMkL5XPkw,saevya,533637029334876161,2023-02-09 16:51:19.905000+00:00
Season 1,Color Association,Mariah Carey,Touch My Body,https://open.spotify.com/track/2aEuXA1KswHlCGPOuPmCOW?si=N9wPNHM7SAWlTLM6CKnw7Q,urmusicluvr,533947605684584448,2023-02-09 17:45:52.190000+00:00
Season 1,Color Association,Doja Cat,Cyber Sex,https://open.spotify.com/track/1ghvzmzpx2nnrbx7wtpMgo?si=dDrTFyGYRtm2-dhefMEWlw,tommy_03,367750138074103839,2023-02-09 18:13:02.859000+00:00
Season 1,Cinematography,Lizzo,Coconut Oil,https://open.spotify.com/track/6E44nO0qqQqfmXOhQPp0MM?si=346ee3d0c0774e61,Deleted User,456226577798135808,2023-02-09 20:19:19.202000+00:00
Season 1,Cinematography,Mitski,Class of 2013,https://youtu.be/ksX6wnHbQ6w,xoxnataiie,531280295564148737,2023-02-10 02:15:49.555000+00:00
Season 1,Cinematography,MARINA,Starring Role,https://open.spotify.com/track/3sa2RpulxdORgxf1zdfGJ3?si=011084fda00f4479,gypsysroseblanchard,490731705792200715,2023-02-10 03:37:50.976000+00:00
Season 1,Cinematography,Ayesha Erotica,Come On Down (To McDonalds),https://soundcloud.com/ayeshaeroticaofficial/come-on-down-to-mcdonalds,Deleted User,456226577798135808,2023-02-10 06:56:48.549000+00:00
Season 1,Cinematography,Dua Lipa,Fever,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w?si=1a5a68fa9cfc4390,awnes,106913395608961024,2023-02-10 16:50:16.273000+00:00
Season 1,Cinematography,Avril Lavigne,Complicated,https://youtu.be/5NPBIwQyPWE,cutedulce,403622292556349482,2023-02-10 17:42:15.267000+00:00
Season 1,Cinematography,Dreamcatcher,Odd Eye,https://www.youtube.com/watch?v=1QD0FeZyDtQ,blueythesharkie,495635811040100354,2023-02-10 19:26:52.779000+00:00
Season 1,Cinematography,Icon For Hire,Ready For Combat,https://www.youtube.com/watch?v=BQxUIjkB7C0,Deleted User,456226577798135808,2023-02-10 20:13:05.835000+00:00
Season 1,Cinematography,Shakira,Loba,https://youtu.be/C7ssrLSheg4,Deleted User,456226577798135808,2023-02-10 21:13:11.503000+00:00
Season 1,Cinematography,Lana Del Rey,Jealous Girl,https://open.spotify.com/track/16iposy09OE3qptccQ82S2?si=wucrZa7rRN6Jjs5FetHQMA,saevya,533637029334876161,2023-02-10 21:31:37.451000+00:00
Season 1,Cinematography,SZA,Broken Clocks,https://open.spotify.com/track/2fXwCWkh6YG5zU1IyvQrbs?si=cfe280271ee94445,Deleted User,456226577798135808,2023-02-10 23:31:48.664000+00:00
Season 1,Cinematography,Ariana Grande,"thank u, next",https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ?si=a099cd84e9024f51,heartsjen,623302888269152266,2023-02-10 23:45:40.534000+00:00
Season 1,Cinematography,Taylor Swift,Speak Now,https://open.spotify.com/track/24DefNCFiWTP8OjYWiXuYe?si=6667c9a083274049,aerohannah,701491197793009704,2023-02-11 00:07:22.528000+00:00
Season 1,Cinematography,Björk,Pluto,https://open.spotify.com/track/6aJIbT3rh6jF9xqM2hBLel?si=cc582d8d18134777,fuls,734916292972118096,2023-02-11 00:42:04.767000+00:00
Season 1,Cinematography,Nicki Minaj,Feeling Myself,https://open.spotify.com/track/5fyIGoaaKelzdyW8ELhYJZ?si=9c2b78dd9008480d,kevbye,780525980128116747,2023-02-11 03:10:08.634000+00:00
Season 1,Cinematography,Lizzo,Cuz I Love You,https://open.spotify.com/track/5gkFxBuUuASmNtmq0T5xSu,Deleted User,456226577798135808,2023-02-11 04:56:44.411000+00:00
Season 1,Cinematography,Mariah Carey,Forever,https://open.spotify.com/track/74EIDs3yEsMR1gcUmFD4FB?si=06c9290b652a4fb8,urmusicluvr,533947605684584448,2023-02-11 05:01:55.438000+00:00
Season 1,Cinematography,kevoxx,4 Morant,https://open.spotify.com/track/2S3aSvZrPLg66h9SgNFHep?si=mF2-6dPZThC2yG1fzI6JaQ,tommy_03,367750138074103839,2023-02-11 05:26:54.855000+00:00
Season 1,Betrayal,Mitski,I want you,https://youtu.be/gbhU_02oaZE,xoxnataiie,531280295564148737,2023-02-11 22:52:49.480000+00:00
Season 1,Betrayal,MARINA,Lies,https://open.spotify.com/track/64f5bf2jyAkrsucnG9FXot?si=2aaca9a9ddca4127,gypsysroseblanchard,490731705792200715,2023-02-11 23:10:47.436000+00:00
Season 1,Betrayal,Lana Del Rey,Damn you,https://youtu.be/2tyGePue5OU,saevya,533637029334876161,2023-02-12 01:14:04.111000+00:00
Season 1,Betrayal,Shakira,BZRP Music Sessions #53,https://youtu.be/fnMJz_SWw5o,Deleted User,456226577798135808,2023-02-12 02:30:56.819000+00:00
Season 1,Betrayal,Taylor Swift,Dear John,https://open.spotify.com/track/7hZuICN5eaCuQyp443RCt6?si=9a08728ccedc4bfa,aerohannah,701491197793009704,2023-02-12 03:19:04.886000+00:00
Season 1,Betrayal,Ariana Grande,Just A Little Bit Of Your Heart,https://open.spotify.com/track/5lvnGiTAH9BVlJLHc0DXZz?si=9195974479fc4790,heartsjen,623302888269152266,2023-02-12 03:29:34.264000+00:00
Season 1,Betrayal,Mariah Carey,H.A.T.E.U.,https://open.spotify.com/track/47TqCyvtFAyqPe8jooMakz?si=348bfbbe281e476a,urmusicluvr,533947605684584448,2023-02-12 05:38:46.181000+00:00
Season 1,Betrayal,Dreamcatcher,데자부 (Deja Vu),https://open.spotify.com/track/7uvW1F97LfVbOF6bzHs3nO,blueythesharkie,495635811040100354,2023-02-12 06:30:36.699000+00:00
Season 1,Betrayal,Icon For Hire,All I See Is Darkness,https://youtu.be/B5o7WEFDHCw,Deleted User,456226577798135808,2023-02-12 08:44:18.531000+00:00
Season 1,Betrayal,Nicki Minaj,Grand Piano,https://open.spotify.com/track/5wzuewBsK1GdViQK4uBraa?si=yfla7zbHQWiXWarWZPP6mA,kevbye,780525980128116747,2023-02-12 19:10:33.014000+00:00
Season 1,Betrayal,Björk,Black Lake,https://open.spotify.com/track/7McqTkJc3laznwCoQXKxFe?si=7e0012070ff74acd,fuls,734916292972118096,2023-02-12 19:12:15.597000+00:00
Season 1,Betrayal,Doja Cat,Ain't Shit,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm?si=Fo_MhGmaS5u6cez4Z0rQLg,tommy_03,367750138074103839,2023-02-12 19:49:14.856000+00:00
Season 1,Betrayal,Dua Lipa,Forgiveness,https://youtu.be/m0ydGT3oqtI,awnes,106913395608961024,2023-02-12 20:26:26.725000+00:00
Season 1,Betrayal,SZA,I Hate U,https://open.spotify.com/track/2aJnyNu4PQxQ2lyj5boiMG?si=be3dc9b61438406e,Deleted User,456226577798135808,2023-02-12 20:40:55.884000+00:00
Season 1,Betrayal,Lizzo,Jerome,https://open.spotify.com/track/2kKwohMyKCOAEDXRuW9CeF,Deleted User,456226577798135808,2023-02-12 20:42:30.795000+00:00
Season 1,Homicide,Mitski,Brand New City,https://youtu.be/zgI56IFtQto,xoxnataiie,531280295564148737,2023-02-13 01:43:44.062000+00:00
Season 1,Homicide,SZA,Exit Wounds,https://youtu.be/VClhbgVybhI,Deleted User,456226577798135808,2023-02-13 01:52:35.228000+00:00
Season 1,Homicide,Shakira,Que Me Quedes Tú,https://youtu.be/WlSBl0YUZcc,Deleted User,456226577798135808,2023-02-13 02:55:51.105000+00:00
Season 1,Homicide,Icon For Hire,Up In Flames,https://youtu.be/JjoW1sOsGbY,Deleted User,456226577798135808,2023-02-13 04:18:03.962000+00:00
Season 1,Homicide,MARINA,Savages,https://open.spotify.com/track/3YjH3TIf5SOpFlnqlRdNAE?si=e48a2bc5e5514ff9,gypsysroseblanchard,490731705792200715,2023-02-13 07:00:45.344000+00:00
Season 1,Homicide,Nicki Minaj,Roman's Revenge,https://open.spotify.com/track/65mvvdnbRTadGb9AoIjD3g?si=DyUsIVXYSBSMjOh_HEsIIg,kevbye,780525980128116747,2023-02-13 13:24:27.881000+00:00
Season 1,Homicide,Mariah Carey,Obsessed,https://open.spotify.com/track/3IcIIZMMS7UArJJPtEHXG8?si=PBfqx3lnQy20hNIeEmTBnQ,urmusicluvr,533947605684584448,2023-02-13 17:52:56.267000+00:00
Season 1,Homicide,Doja Cat,Boss Bitch,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k?si=kat-4wUDQvKagZDNr0_J8A,tommy_03,367750138074103839,2023-02-13 18:15:02.062000+00:00
Season 1,Homicide,Dua Lipa,Firestarter,https://www.youtube.com/watch?v=DWkkUw7CvmE&ab_channel=jamonsito,awnes,106913395608961024,2023-02-13 19:15:45.206000+00:00
Season 1,Homicide,Lana Del Rey,Jealous Girl,https://open.spotify.com/track/16iposy09OE3qptccQ82S2?si=wucrZa7rRN6Jjs5FetHQMA,saevya,533637029334876161,2023-02-13 20:25:12.589000+00:00
Season 1,Homicide,Björk,Hunter,https://open.spotify.com/track/0zQnCy0NCcBmQcsl2PBNE3?si=Er-BT_n_QVCSI8GD-kO05w,fuls,734916292972118096,2023-02-13 20:42:29.458000+00:00
Season 1,Homicide,Dreamcatcher,GOOD NIGHT,https://www.youtube.com/watch?v=Lxfl8LRab_I,blueythesharkie,495635811040100354,2023-02-13 20:56:52.676000+00:00
Season 1,Homicide,Ariana Grande,bad idea,https://open.spotify.com/track/5Il6Oe7lr5XM7A0cWbVQtr?si=0b897158f4bb4c88,heartsjen,623302888269152266,2023-02-13 20:59:38.319000+00:00
Season 1,Homicide,Taylor Swift,Thug Story,https://open.spotify.com/episode/12IAjAdv89f1RCZG2WkmDR?si=9RfM1S0UQsSKti1LuvyNsA,aerohannah,701491197793009704,2023-02-13 22:50:12.615000+00:00
Season 1,Bridge,Shakira,Ojos Asi,https://youtu.be/5BzkbSq7pww,Deleted User,456226577798135808,2023-02-14 02:42:21.287000+00:00
Season 1,Bridge,SZA,Kill Bill,https://open.spotify.com/track/3OHfY25tqY28d16oZczHc8?si=a3f517e3a4c34020,Deleted User,456226577798135808,2023-02-14 03:08:32.643000+00:00
Season 1,Bridge,Mitski,Francis Forever,https://youtu.be/UMJm_97QXHA,xoxnataiie,531280295564148737,2023-02-14 05:15:59.064000+00:00
Season 1,Bridge,Dua Lipa,Hallucinate,https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg?si=73bb9396588f4165,awnes,106913395608961024,2023-02-14 19:05:50.714000+00:00
Season 1,Bridge,MARINA,Mowgli's Road,https://open.spotify.com/track/7GSt1wQIumbnBcx3Fc6oxS?si=zWgkRgE8T5aw1CJcj0rxFw,gypsysroseblanchard,490731705792200715,2023-02-14 21:05:04.921000+00:00
Season 1,Bridge,Lana Del Rey,Meet Me In The Pale Moonlight,https://youtu.be/YQ9hpc8GOkQ,saevya,533637029334876161,2023-02-14 22:06:57.223000+00:00
Season 1,Bridge,Dreamcatcher,Scream,https://www.youtube.com/watch?v=FKlGHHhTOsQ,blueythesharkie,495635811040100354,2023-02-15 02:10:22.827000+00:00
Season 1,Bridge,Icon For Hire,Iodine,https://www.youtube.com/watch?v=AG_SUvVdcv4,Deleted User,456226577798135808,2023-02-15 02:33:37.901000+00:00
Season 1,Bridge,Nicki Minaj,Anaconda,https://open.spotify.com/track/794F99D5BQHS5ZGRXAs7I5?si=PQz3a2IJQeKXLsMoQOXs3w,kevbye,780525980128116747,2023-02-15 03:53:45.441000+00:00
Season 1,Bridge,Ariana Grande,get well soon,https://open.spotify.com/track/7u6DMPznGbpziuEgCE0JGQ?si=WvHqAl6WQ_GB1iNXN_isfw,heartsjen,623302888269152266,2023-02-15 06:07:28.500000+00:00
Season 1,Bridge,Mariah Carey,We Belong Together,https://open.spotify.com/track/3LmvfNUQtglbTrydsdIqFU?si=I0GYUxAyRN-xOm7TXQPpzw,urmusicluvr,533947605684584448,2023-02-15 17:41:20.683000+00:00
Season 1,Bridge,Björk,Unison,https://open.spotify.com/track/3uy1oSp8SAhV5WJfW35oov?si=EAzyc0cnQgaLxRPaYtJ8NA,fuls,734916292972118096,2023-02-15 17:47:30.713000+00:00
Season 1,Bridge,Doja Cat,Rules,https://open.spotify.com/track/1TMWcbxL5YF8rKsFHv5hAP?si=yyhEE1pjTwKvFDYUzWx0ew,tommy_03,367750138074103839,2023-02-15 20:09:15.413000+00:00
Season 1,Valentines Day,Shakira,Hay Amores,https://youtu.be/kItRyRv0uJM,Deleted User,456226577798135808,2023-02-16 01:56:29.604000+00:00
Season 1,Valentines Day,Lana Del Rey,Video Games,https://open.spotify.com/track/0fBSs3fRoh1yJcne77fdu9?si=jfTGQIKfRfq3FUK_7c_6aQ,saevya,533637029334876161,2023-02-16 01:56:46.871000+00:00
Season 1,Valentines Day,Björk,Pagan Poetry,https://open.spotify.com/track/3Te7GWFEecCGPpkWVTjJ1h?si=TAGKSxgzRq615WsAfhMvxw,fuls,734916292972118096,2023-02-16 02:05:32.961000+00:00
Season 1,Valentines Day,Icon For Hire,War,https://youtu.be/MLtYe810RfY,Deleted User,456226577798135808,2023-02-16 02:42:53.729000+00:00
Season 1,Valentines Day,SZA,Nobody Gets Me,https://open.spotify.com/track/5Y35SjAfXjjG0sFQ3KOxmm?si=cb08584dddc64f67,Deleted User,456226577798135808,2023-02-16 03:02:26.245000+00:00
Season 1,Valentines Day,Nicki Minaj,Right Thru Me,https://open.spotify.com/track/3gE5a9vtk1ctO9SLB7KOyl?si=Xb9c5O9gTXqD5OQhipHQdA,kevbye,780525980128116747,2023-02-16 05:14:39.366000+00:00
Season 1,Valentines Day,MARINA,I'm a Ruin,https://open.spotify.com/track/6fODVIVjNDHTSzlEHSsCQt?si=a10cc9d4397c4072,gypsysroseblanchard,490731705792200715,2023-02-16 17:06:12.798000+00:00
Season 1,Valentines Day,Dreamcatcher,Jazz Bar,https://www.youtube.com/watch?v=Z-XRFZVKjBk,blueythesharkie,495635811040100354,2023-02-16 17:54:00.741000+00:00
Season 1,Valentines Day,Dua Lipa,Levitating,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP?si=eb8507948c354e40,awnes,106913395608961024,2023-02-16 19:14:29.578000+00:00
Season 1,Valentines Day,Ariana Grande,Love Me Harder,https://open.spotify.com/track/5J4ZkQpzMUFojo1CtAZYpn?si=oMIlAXvuSZCgdK-ZMKHPYg,heartsjen,623302888269152266,2023-02-16 20:54:46.738000+00:00
Season 1,Valentines Day,Mariah Carey,Emotions,https://open.spotify.com/track/0cELvuwJW1acISUHYB6suj?si=vW4r9hjZQPWY7FYG-BA_ug,urmusicluvr,533947605684584448,2023-02-16 21:00:54.933000+00:00
Season 1,Valentines Day,Mitski,First Love/Late Spring,https://youtu.be/WCphVz0ZGns,xoxnataiie,531280295564148737,2023-02-16 21:39:12.628000+00:00
Season 1,7 Deadly Sins,Shakira,Lo Hecho Está Hecho,https://youtu.be/N31b8DrmzVM,Deleted User,456226577798135808,2023-02-17 02:47:41.460000+00:00
Season 1,7 Deadly Sins,MARINA,Jealousy,https://youtu.be/QpDxPAyvhl4,gypsysroseblanchard,490731705792200715,2023-02-17 17:03:34.440000+00:00
Season 1,7 Deadly Sins,SZA,F2F,https://open.spotify.com/track/2e2AXpIiJpet5b4qg85Gh6?si=dzbyomqOSY-9bPvhayicng,Deleted User,456226577798135808,2023-02-17 18:56:54.739000+00:00
Season 1,7 Deadly Sins,Mitski,Crack Baby,https://youtu.be/edEO9Ldb_VQ,xoxnataiie,531280295564148737,2023-02-17 19:27:03.979000+00:00
Season 1,7 Deadly Sins,Jaegershu,Jealous Girl,https://open.spotify.com/track/16iposy09OE3qptccQ82S2?si=wucrZa7rRN6Jjs5FetHQMA,saevya,533637029334876161,2023-02-17 19:50:20.219000+00:00
Season 1,7 Deadly Sins,Björk,Army Of Me,https://open.spotify.com/track/5zRuPOBoe38AjACFMsxkof?si=y7iBQsocSaWR2q2FbuEMFg,fuls,734916292972118096,2023-02-17 20:01:32.066000+00:00
